timestamp,device_id,state,cpu_load,memory_usage,temperature,battery,network_latency,fault_type,anomaly
2026-09-20 10:33:16,DT-001,NORMAL,34.32,38.01,41.38,98.67,45.32,NORMAL,0
2026-09-20 10:33:17,DT-001,NORMAL,31.51,38.0,41.22,98.67,43.37,NORMAL,0
2026-09-20 10:33:18,DT-001,NORMAL,32.54,39.04,41.62,98.66,39.03,NORMAL,0
2026-09-20 10:33:19,DT-001,NORMAL,32.62,38.48,41.41,98.66,35.77,NORMAL,0
2026-09-20 10:33:20,DT-001,NORMAL,31.22,38.22,41.43,98.65,36.17,NORMAL,0
2026-09-20 10:33:21,DT-001,NORMAL,30.17,38.68,41.02,98.65,34.54,NORMAL,0
2026-09-20 10:33:22,DT-001,NORMAL,30.14,38.12,40.23,98.64,33.12,NORMAL,0
2026-09-20 10:33:23,DT-001,NORMAL,28.59,37.78,39.56,98.63,33.87,NORMAL,0
2026-09-20 10:33:24,DT-001,NORMAL,28.57,38.13,40.11,98.63,34.55,NORMAL,0
2026-09-20 10:33:25,DT-001,NORMAL,30.14,37.84,39.95,98.62,31.44,NORMAL,0
2026-09-20 10:33:26,DT-001,NORMAL,27.82,38.07,40.34,98.62,32.94,NORMAL,0
2026-09-20 10:33:27,DT-001,NORMAL,25.98,39.97,40.15,98.61,30.78,NORMAL,0
2026-09-20 10:33:28,DT-001,NORMAL,27.76,38.89,40.15,98.61,27.24,NORMAL,0
2026-09-20 10:33:29,DT-001,NORMAL,27.08,38.91,40.07,98.6,26.6,NORMAL,0
2026-09-20 10:33:30,DT-001,NORMAL,27.99,37.8,40.77,98.59,24.86,NORMAL,0
2026-09-20 10:33:31,DT-001,NORMAL,29.96,38.14,40.99,98.59,26.08,NORMAL,0
2026-09-20 10:33:32,DT-001,NORMAL,30.9,40.05,41.02,98.58,26.69,NORMAL,0
2026-09-20 10:33:33,DT-001,NORMAL,28.26,39.96,41.59,98.57,27.51,NORMAL,0
2026-09-20 10:33:34,DT-001,NORMAL,29.63,40.26,40.95,98.57,27.41,NORMAL,0
2026-09-20 10:33:35,DT-001,NORMAL,27.76,40.88,40.18,98.56,24.56,NORMAL,0
2026-09-20 10:33:36,DT-001,FAULT,29.78,41.48,97.2,98.55,26.37,HIGH_TEMPERATURE,1
2026-09-20 10:33:37,DT-001,FAULT,29.01,40.03,89.56,98.55,26.61,HIGH_TEMPERATURE,1
2026-09-20 10:33:38,DT-001,FAULT,30.56,41.51,93.86,98.54,27.42,HIGH_TEMPERATURE,1
2026-09-20 10:33:39,DT-001,FAULT,36.41,41.76,82.95,98.54,26.99,HIGH_TEMPERATURE,1
2026-09-20 10:33:40,DT-001,FAULT,39.35,40.82,85.67,98.53,25.3,HIGH_TEMPERATURE,1
2026-09-20 10:33:41,DT-001,FAULT,44.1,39.92,99.56,98.53,24.12,HIGH_TEMPERATURE,1
2026-09-20 10:33:42,DT-001,FAULT,47.36,41.03,85.62,98.52,24.87,HIGH_TEMPERATURE,1
2026-09-20 10:33:43,DT-001,FAULT,44.99,40.85,93.32,98.52,26.72,HIGH_TEMPERATURE,1
2026-09-20 10:33:44,DT-001,FAULT,44.38,41.08,92.03,98.51,26.22,HIGH_TEMPERATURE,1
2026-09-20 10:33:45,DT-001,FAULT,47.12,41.75,90.11,98.5,22.92,HIGH_TEMPERATURE,1
2026-09-20 10:33:46,DT-001,FAULT,46.51,43.14,99.21,98.5,21.01,HIGH_TEMPERATURE,1
2026-09-20 10:33:47,DT-001,FAULT,50.33,44.3,93.91,98.49,21.1,HIGH_TEMPERATURE,1
2026-09-20 10:33:48,DT-001,FAULT,52.51,42.7,99.94,98.49,23.25,HIGH_TEMPERATURE,1
2026-09-20 10:33:49,DT-001,FAULT,53.08,44.0,78.2,98.48,24.96,HIGH_TEMPERATURE,1
2026-09-20 10:33:50,DT-001,FAULT,53.34,45.34,88.87,98.47,24.7,HIGH_TEMPERATURE,1
2026-09-20 10:33:51,DT-001,FAULT,54.19,44.69,88.1,98.47,22.41,HIGH_TEMPERATURE,1
2026-09-20 10:33:52,DT-001,FAULT,54.36,45.07,81.86,98.47,23.56,HIGH_TEMPERATURE,1
2026-09-20 10:33:53,DT-001,FAULT,54.77,45.74,82.07,98.46,24.11,HIGH_TEMPERATURE,1
2026-09-20 10:33:54,DT-001,NORMAL,50.93,44.31,77.48,98.46,26.15,NORMAL,0
2026-09-20 10:33:55,DT-001,NORMAL,50.04,42.12,73.95,98.45,23.17,NORMAL,0
2026-09-20 10:33:56,DT-001,NORMAL,46.99,41.57,70.56,98.44,23.96,NORMAL,0
2026-09-20 10:33:57,DT-001,NORMAL,43.23,42.91,67.21,98.44,22.04,NORMAL,0
2026-09-20 10:33:58,DT-001,NORMAL,40.03,43.51,64.64,98.43,22.11,NORMAL,0
2026-09-20 10:33:59,DT-001,NORMAL,39.23,43.75,61.77,98.43,23.27,NORMAL,0
2026-09-20 10:34:00,DT-001,NORMAL,36.05,43.18,59.89,98.43,23.29,NORMAL,0
2026-09-20 10:34:01,DT-001,NORMAL,35.7,42.88,58.0,98.43,22.03,NORMAL,0
2026-09-20 10:34:02,DT-001,NORMAL,33.06,41.53,56.32,98.43,21.89,NORMAL,0
2026-09-20 10:34:03,DT-001,NORMAL,32.5,41.43,54.63,98.42,21.49,NORMAL,0
2026-09-20 10:34:04,DT-001,NORMAL,33.46,40.91,53.62,98.42,21.77,NORMAL,0
2026-09-20 10:34:05,DT-001,NORMAL,32.27,39.25,52.97,98.41,19.26,NORMAL,0
2026-09-20 10:34:06,DT-001,NORMAL,29.52,39.0,52.06,98.4,21.92,NORMAL,0
2026-09-20 10:34:07,DT-001,NORMAL,29.14,40.87,50.69,98.39,23.92,NORMAL,0
2026-09-20 10:34:08,DT-001,NORMAL,30.21,41.37,49.67,98.38,22.71,NORMAL,0
2026-09-20 10:34:09,DT-001,NORMAL,30.39,41.33,49.03,98.38,19.76,NORMAL,0
2026-09-20 10:34:10,DT-001,FAULT,32.67,41.36,85.62,98.37,18.42,HIGH_TEMPERATURE,1
2026-09-20 10:34:11,DT-001,FAULT,39.18,42.03,94.85,98.37,18.14,HIGH_TEMPERATURE,1
2026-09-20 10:34:12,DT-001,FAULT,35.89,40.77,93.47,98.37,18.85,HIGH_TEMPERATURE,1
2026-09-20 10:34:13,DT-001,FAULT,39.12,40.34,79.24,98.36,20.93,HIGH_TEMPERATURE,1
2026-09-20 10:34:14,DT-001,FAULT,38.67,41.45,92.8,98.36,21.37,HIGH_TEMPERATURE,1
2026-09-20 10:34:15,DT-001,FAULT,41.48,40.02,79.34,98.36,20.15,HIGH_TEMPERATURE,1
2026-09-20 10:34:16,DT-001,FAULT,47.09,41.5,99.39,98.35,20.12,HIGH_TEMPERATURE,1
2026-09-20 10:34:17,DT-001,FAULT,50.08,42.38,86.28,98.35,18.21,HIGH_TEMPERATURE,1
2026-09-20 10:34:18,DT-001,FAULT,50.74,43.4,98.12,98.34,20.04,HIGH_TEMPERATURE,1
2026-09-20 10:34:19,DT-001,FAULT,55.8,43.26,92.23,98.34,18.43,HIGH_TEMPERATURE,1
2026-09-20 10:34:20,DT-001,FAULT,58.11,41.47,92.82,98.34,17.34,HIGH_TEMPERATURE,1
2026-09-20 10:34:21,DT-001,FAULT,61.66,40.2,88.55,98.33,17.92,HIGH_TEMPERATURE,1
2026-09-20 10:34:22,DT-001,FAULT,62.59,41.83,80.58,98.32,20.63,HIGH_TEMPERATURE,1
2026-09-20 10:34:23,DT-001,FAULT,63.1,40.72,90.15,98.32,22.81,HIGH_TEMPERATURE,1
2026-09-20 10:34:24,DT-001,FAULT,59.64,40.77,88.94,98.32,22.59,HIGH_TEMPERATURE,1
2026-09-20 10:34:25,DT-001,FAULT,62.08,40.58,87.11,98.31,21.64,HIGH_TEMPERATURE,1
2026-09-20 10:34:26,DT-001,FAULT,58.13,39.25,87.19,98.3,21.9,HIGH_TEMPERATURE,1
2026-09-20 10:34:27,DT-001,FAULT,55.69,38.89,93.07,98.29,22.55,HIGH_TEMPERATURE,1
2026-09-20 10:34:28,DT-001,FAULT,55.7,40.68,95.49,98.29,20.5,HIGH_TEMPERATURE,1
2026-09-20 10:34:29,DT-001,NORMAL,53.07,42.11,90.0,98.28,18.07,NORMAL,0
2026-09-20 10:34:30,DT-001,NORMAL,52.63,43.5,85.24,98.27,17.79,NORMAL,0
2026-09-20 10:34:31,DT-001,NORMAL,48.92,43.9,80.01,98.27,17.32,NORMAL,0
2026-09-20 10:34:32,DT-001,NORMAL,47.93,43.93,75.99,98.26,14.93,NORMAL,0
2026-09-20 10:34:33,DT-001,NORMAL,43.5,43.64,72.06,98.26,12.83,NORMAL,0
2026-09-20 10:34:34,DT-001,NORMAL,43.09,44.38,69.45,98.25,11.36,NORMAL,0
2026-09-20 10:34:35,DT-001,NORMAL,40.12,44.04,66.96,98.25,11.67,NORMAL,0
2026-09-20 10:34:36,DT-001,NORMAL,38.6,43.87,64.97,98.25,13.5,NORMAL,0
2026-09-20 10:34:37,DT-001,NORMAL,38.57,44.77,62.84,98.25,13.5,NORMAL,0
2026-09-20 10:34:38,DT-001,NORMAL,35.31,42.53,60.09,98.24,13.79,NORMAL,0
2026-09-20 10:34:39,DT-001,NORMAL,35.14,43.56,57.5,98.24,11.94,NORMAL,0
2026-09-20 10:34:40,DT-001,NORMAL,36.61,44.6,55.71,98.24,10.45,NORMAL,0
2026-09-20 10:34:41,DT-001,NORMAL,38.11,44.37,53.47,98.23,10.4,NORMAL,0
2026-09-20 10:34:42,DT-001,NORMAL,37.77,44.84,52.43,98.22,9.08,NORMAL,0
2026-09-20 10:34:43,DT-001,NORMAL,35.59,45.56,51.02,98.22,9.26,NORMAL,0
2026-09-20 10:34:44,DT-001,NORMAL,33.09,46.76,50.24,98.21,12.9,NORMAL,0
2026-09-20 10:34:45,DT-001,NORMAL,32.44,47.31,48.99,98.2,16.06,NORMAL,0
2026-09-20 10:34:46,DT-001,NORMAL,33.67,44.88,47.76,98.19,16.41,NORMAL,0
2026-09-20 10:34:47,DT-001,NORMAL,35.69,44.15,47.25,98.19,14.53,NORMAL,0
2026-09-20 10:34:48,DT-001,NORMAL,36.73,44.5,45.92,98.18,16.22,NORMAL,0
2026-09-20 10:34:49,DT-001,NORMAL,37.35,43.39,44.76,98.18,15.56,NORMAL,0
2026-09-20 10:34:50,DT-001,NORMAL,35.37,41.73,43.84,98.18,16.3,NORMAL,0
2026-09-20 10:34:51,DT-001,NORMAL,32.27,41.03,42.87,98.17,15.72,NORMAL,0
2026-09-20 10:34:52,DT-001,NORMAL,30.92,40.52,41.98,98.16,18.34,NORMAL,0
2026-09-20 10:34:53,DT-001,NORMAL,31.22,39.28,41.61,98.16,17.43,NORMAL,0
2026-09-20 10:34:54,DT-001,NORMAL,28.74,39.12,41.34,98.16,15.4,NORMAL,0
2026-09-20 10:34:55,DT-001,NORMAL,27.5,39.66,41.34,98.16,13.74,NORMAL,0
2026-09-20 10:34:56,DT-001,NORMAL,30.17,39.09,41.38,98.15,13.45,NORMAL,0
2026-09-20 10:34:57,DT-001,NORMAL,31.86,40.47,41.92,98.15,13.13,NORMAL,0
2026-09-20 10:34:58,DT-001,NORMAL,30.06,39.76,42.4,98.14,12.69,NORMAL,0
2026-09-20 10:34:59,DT-001,NORMAL,30.0,40.05,41.79,98.13,15.13,NORMAL,0
2026-09-20 10:35:00,DT-001,NORMAL,27.92,40.28,41.74,98.13,16.6,NORMAL,0
2026-09-20 10:35:01,DT-001,NORMAL,30.57,40.11,41.87,98.12,15.81,NORMAL,0
2026-09-20 10:35:02,DT-001,NORMAL,32.24,41.17,41.55,98.12,16.95,NORMAL,0
2026-09-20 10:35:03,DT-001,NORMAL,32.87,41.82,41.81,98.12,19.91,NORMAL,0
2026-09-20 10:35:04,DT-001,NORMAL,32.05,41.67,42.24,98.11,20.15,NORMAL,0
2026-09-20 10:35:05,DT-001,NORMAL,31.08,42.92,42.07,98.11,17.9,NORMAL,0
2026-09-20 10:35:06,DT-001,NORMAL,31.83,42.11,42.07,98.1,20.72,NORMAL,0
2026-09-20 10:35:07,DT-001,NORMAL,31.1,42.81,42.53,98.1,18.0,NORMAL,0
2026-09-20 10:35:08,DT-001,NORMAL,31.05,42.59,42.4,98.09,17.91,NORMAL,0
2026-09-20 10:35:09,DT-001,NORMAL,32.42,42.65,42.16,98.09,15.55,NORMAL,0
2026-09-20 10:35:10,DT-001,NORMAL,31.72,44.05,41.39,98.08,14.06,NORMAL,0
2026-09-20 10:35:11,DT-001,NORMAL,31.31,42.59,41.23,98.08,14.32,NORMAL,0
2026-09-20 10:35:12,DT-001,NORMAL,30.2,41.61,41.55,98.08,16.77,NORMAL,0
2026-09-20 10:35:13,DT-001,NORMAL,31.13,40.24,42.09,98.07,15.34,NORMAL,0
2026-09-20 10:35:14,DT-001,NORMAL,31.34,41.87,41.5,98.07,14.1,NORMAL,0
2026-09-20 10:35:15,DT-001,NORMAL,30.84,39.99,41.51,98.07,15.19,NORMAL,0
2026-09-20 10:35:16,DT-001,NORMAL,31.86,38.93,41.72,98.06,13.31,NORMAL,0
2026-09-20 10:35:17,DT-001,NORMAL,33.69,37.91,41.3,98.05,12.69,NORMAL,0
2026-09-20 10:35:18,DT-001,NORMAL,33.47,38.62,41.31,98.05,13.89,NORMAL,0
2026-09-20 10:35:19,DT-001,NORMAL,34.99,39.18,41.63,98.04,13.41,NORMAL,0
2026-09-20 10:35:20,DT-001,NORMAL,32.25,37.94,40.92,98.04,12.36,NORMAL,0
2026-09-20 10:35:21,DT-001,NORMAL,32.08,37.86,40.3,98.03,11.43,NORMAL,0
2026-09-20 10:35:22,DT-001,NORMAL,32.92,38.59,40.99,98.03,12.23,NORMAL,0
2026-09-20 10:35:23,DT-001,NORMAL,31.62,38.56,40.25,98.03,10.36,NORMAL,0
2026-09-20 10:35:24,DT-001,NORMAL,33.16,40.37,40.23,98.02,12.32,NORMAL,0
2026-09-20 10:35:25,DT-001,NORMAL,34.68,40.29,39.61,98.02,14.5,NORMAL,0
2026-09-20 10:35:26,DT-001,NORMAL,33.0,40.4,39.17,98.02,16.36,NORMAL,0
2026-09-20 10:35:27,DT-001,NORMAL,32.97,38.97,38.7,98.01,18.47,NORMAL,0
2026-09-20 10:35:28,DT-001,NORMAL,34.41,37.42,39.14,98.0,21.26,NORMAL,0
2026-09-20 10:35:29,DT-001,NORMAL,35.75,38.58,38.94,97.99,20.87,NORMAL,0
2026-09-20 10:35:30,DT-001,NORMAL,36.89,38.51,39.76,97.98,19.36,NORMAL,0
2026-09-20 10:35:31,DT-001,NORMAL,36.67,38.12,40.08,97.98,17.62,NORMAL,0
2026-09-20 10:35:32,DT-001,NORMAL,34.42,37.25,39.44,97.97,16.68,NORMAL,0
2026-09-20 10:35:33,DT-001,NORMAL,33.03,38.26,39.19,97.97,18.94,NORMAL,0
2026-09-20 10:35:34,DT-001,NORMAL,33.69,36.98,39.94,97.96,21.31,NORMAL,0
2026-09-20 10:35:35,DT-001,NORMAL,35.31,35.94,40.47,97.96,22.32,NORMAL,0
2026-09-20 10:35:36,DT-001,NORMAL,36.19,36.98,40.41,97.96,20.84,NORMAL,0
2026-09-20 10:35:37,DT-001,NORMAL,35.31,37.76,40.92,97.96,20.84,NORMAL,0
2026-09-20 10:35:38,DT-001,NORMAL,37.13,37.51,41.47,97.95,18.07,NORMAL,0
2026-09-20 10:35:39,DT-001,NORMAL,37.68,38.59,41.27,97.95,17.5,NORMAL,0
2026-09-20 10:35:40,DT-001,NORMAL,37.1,37.72,41.04,97.94,16.5,NORMAL,0
2026-09-20 10:35:41,DT-001,NORMAL,35.51,38.23,41.03,97.94,16.0,NORMAL,0
2026-09-20 10:35:42,DT-001,NORMAL,32.52,36.96,41.34,97.93,14.37,NORMAL,0
2026-09-20 10:35:43,DT-001,NORMAL,31.95,35.47,41.86,97.93,15.95,NORMAL,0
2026-09-20 10:35:44,DT-001,NORMAL,32.57,34.69,42.3,97.93,17.19,NORMAL,0
2026-09-20 10:35:45,DT-001,NORMAL,31.62,36.68,41.59,97.92,16.42,NORMAL,0
2026-09-20 10:35:46,DT-001,NORMAL,30.02,37.57,41.72,97.92,16.66,NORMAL,0
2026-09-20 10:35:47,DT-001,NORMAL,28.54,38.46,40.84,97.92,18.7,NORMAL,0
2026-09-20 10:35:48,DT-001,NORMAL,28.27,37.29,40.14,97.91,20.08,NORMAL,0
2026-09-20 10:35:49,DT-001,NORMAL,27.43,38.93,39.6,97.91,21.44,NORMAL,0
2026-09-20 10:35:50,DT-001,NORMAL,30.35,37.75,39.69,97.91,22.1,NORMAL,0
2026-09-20 10:35:51,DT-001,NORMAL,31.52,38.44,39.22,97.9,22.9,NORMAL,0
2026-09-20 10:35:52,DT-001,NORMAL,29.13,37.16,39.66,97.9,21.99,NORMAL,0
2026-09-20 10:35:53,DT-001,NORMAL,28.22,36.15,39.37,97.9,22.07,NORMAL,0
2026-09-20 10:35:54,DT-001,NORMAL,28.98,37.53,39.71,97.89,22.72,NORMAL,0
2026-09-20 10:35:55,DT-001,NORMAL,29.18,37.82,40.09,97.88,20.05,NORMAL,0
2026-09-20 10:35:56,DT-001,NORMAL,31.71,38.02,39.53,97.88,20.55,NORMAL,0
2026-09-20 10:35:57,DT-001,NORMAL,34.12,39.97,40.2,97.88,22.44,NORMAL,0
2026-09-20 10:35:58,DT-001,NORMAL,32.98,40.63,40.56,97.87,23.66,NORMAL,0
2026-09-20 10:35:59,DT-001,FAULT,94.43,38.91,41.87,97.86,23.33,HIGH_CPU,1
2026-09-20 10:36:00,DT-001,FAULT,89.16,39.74,42.7,97.85,23.62,HIGH_CPU,1
2026-09-20 10:36:01,DT-001,FAULT,94.51,38.7,45.55,97.85,22.67,HIGH_CPU,1
2026-09-20 10:36:02,DT-001,FAULT,85.87,37.27,46.45,97.84,24.27,HIGH_CPU,1
2026-09-20 10:36:03,DT-001,FAULT,96.11,37.37,47.2,97.84,25.15,HIGH_CPU,1
2026-09-20 10:36:04,DT-001,NORMAL,90.59,36.43,47.13,97.83,26.16,NORMAL,0
2026-09-20 10:36:05,DT-001,NORMAL,82.73,35.44,46.82,97.83,27.63,NORMAL,0
2026-09-20 10:36:06,DT-001,NORMAL,74.92,37.0,45.81,97.83,28.02,NORMAL,0
2026-09-20 10:36:07,DT-001,NORMAL,68.14,37.14,45.03,97.83,27.58,NORMAL,0
2026-09-20 10:36:08,DT-001,NORMAL,63.0,36.0,44.63,97.82,25.35,NORMAL,0
2026-09-20 10:36:09,DT-001,NORMAL,57.24,37.7,43.8,97.81,24.19,NORMAL,0
2026-09-20 10:36:10,DT-001,NORMAL,56.85,39.22,43.5,97.8,25.07,NORMAL,0
2026-09-20 10:36:11,DT-001,NORMAL,53.2,39.0,43.47,97.8,22.28,NORMAL,0
2026-09-20 10:36:12,DT-001,NORMAL,50.89,40.54,42.66,97.79,24.65,NORMAL,0
2026-09-20 10:36:13,DT-001,NORMAL,46.47,40.36,42.08,97.79,23.25,NORMAL,0
2026-09-20 10:36:14,DT-001,NORMAL,42.17,39.25,41.96,97.78,23.59,NORMAL,0
2026-09-20 10:36:15,DT-001,NORMAL,41.45,39.3,42.16,97.78,25.39,NORMAL,0
2026-09-20 10:36:16,DT-001,NORMAL,38.93,37.59,41.81,97.78,24.03,NORMAL,0
2026-09-20 10:36:17,DT-001,NORMAL,40.07,39.46,40.91,97.77,25.51,NORMAL,0
2026-09-20 10:36:18,DT-001,NORMAL,36.92,39.62,40.45,97.77,22.58,NORMAL,0
2026-09-20 10:36:19,DT-001,NORMAL,37.37,38.19,41.01,97.76,22.43,NORMAL,0
2026-09-20 10:36:20,DT-001,NORMAL,35.95,40.08,40.31,97.76,20.21,NORMAL,0
2026-09-20 10:36:21,DT-001,NORMAL,33.06,40.32,40.18,97.75,18.77,NORMAL,0
2026-09-20 10:36:22,DT-001,NORMAL,31.75,41.37,40.46,97.74,17.91,NORMAL,0
2026-09-20 10:36:23,DT-001,NORMAL,29.28,40.16,40.81,97.73,16.25,NORMAL,0
2026-09-20 10:36:24,DT-001,NORMAL,29.17,39.81,40.78,97.72,15.05,NORMAL,0
2026-09-20 10:36:25,DT-001,NORMAL,27.98,38.46,40.21,97.72,17.31,NORMAL,0
2026-09-20 10:36:26,DT-001,NORMAL,25.7,39.82,39.94,97.72,16.22,NORMAL,0
2026-09-20 10:36:27,DT-001,NORMAL,26.21,40.48,39.6,97.71,14.06,NORMAL,0
2026-09-20 10:36:28,DT-001,NORMAL,26.33,41.32,39.28,97.7,16.3,NORMAL,0
2026-09-20 10:36:29,DT-001,NORMAL,24.06,42.38,40.05,97.7,18.42,NORMAL,0
2026-09-20 10:36:30,DT-001,NORMAL,25.36,42.66,40.16,97.7,20.26,NORMAL,0
2026-09-20 10:36:31,DT-001,FAULT,89.97,42.19,40.7,97.69,22.02,HIGH_CPU,1
2026-09-20 10:36:32,DT-001,FAULT,85.44,40.78,43.1,97.68,21.25,HIGH_CPU,1
2026-09-20 10:36:33,DT-001,FAULT,85.52,39.67,44.58,97.68,23.19,HIGH_CPU,1
2026-09-20 10:36:34,DT-001,FAULT,89.2,38.97,45.27,97.67,20.5,HIGH_CPU,1
2026-09-20 10:36:35,DT-001,FAULT,96.92,40.46,47.76,97.67,22.08,HIGH_CPU,1
2026-09-20 10:36:36,DT-001,FAULT,92.54,39.9,48.82,97.66,24.1,HIGH_CPU,1
2026-09-20 10:36:37,DT-001,FAULT,85.88,39.26,50.52,97.65,25.2,HIGH_CPU,1
2026-09-20 10:36:38,DT-001,FAULT,94.85,40.3,51.72,97.64,22.52,HIGH_CPU,1
2026-09-20 10:36:39,DT-001,FAULT,97.7,41.77,52.5,97.63,20.75,HIGH_CPU,1
2026-09-20 10:36:40,DT-001,FAULT,97.09,42.81,54.14,97.63,21.18,HIGH_CPU,1
2026-09-20 10:36:41,DT-001,FAULT,93.45,40.83,54.4,97.62,21.4,HIGH_CPU,1
2026-09-20 10:36:42,DT-001,NORMAL,89.16,40.72,52.68,97.62,19.05,NORMAL,0
2026-09-20 10:36:43,DT-001,NORMAL,81.73,40.74,50.69,97.61,17.53,NORMAL,0
2026-09-20 10:36:44,DT-001,NORMAL,77.73,42.18,50.12,97.6,15.2,NORMAL,0
2026-09-20 10:36:45,DT-001,NORMAL,75.21,42.95,49.61,97.6,18.16,NORMAL,0
2026-09-20 10:36:46,DT-001,NORMAL,73.07,42.28,48.07,97.59,16.39,NORMAL,0
2026-09-20 10:36:47,DT-001,NORMAL,71.19,43.1,47.93,97.59,14.99,NORMAL,0
2026-09-20 10:36:48,DT-001,NORMAL,68.11,44.33,47.55,97.58,15.97,NORMAL,0
2026-09-20 10:36:49,DT-001,NORMAL,63.26,44.58,46.26,97.58,18.8,NORMAL,0
2026-09-20 10:36:50,DT-001,NORMAL,59.35,45.9,46.3,97.58,19.47,NORMAL,0
2026-09-20 10:36:51,DT-001,NORMAL,58.94,44.31,45.77,97.57,17.58,NORMAL,0
2026-09-20 10:36:52,DT-001,NORMAL,54.63,45.61,44.71,97.56,15.6,NORMAL,0
2026-09-20 10:36:53,DT-001,NORMAL,52.92,46.44,44.16,97.56,14.69,NORMAL,0
2026-09-20 10:36:54,DT-001,NORMAL,49.31,44.39,43.03,97.55,16.48,NORMAL,0
2026-09-20 10:36:55,DT-001,NORMAL,49.46,43.92,42.55,97.55,14.68,NORMAL,0
2026-09-20 10:36:56,DT-001,NORMAL,49.48,44.07,42.57,97.54,12.91,NORMAL,0
2026-09-20 10:36:57,DT-001,NORMAL,46.42,43.01,42.96,97.54,11.83,NORMAL,0
2026-09-20 10:36:58,DT-001,NORMAL,46.03,42.88,43.24,97.54,13.16,NORMAL,0
2026-09-20 10:36:59,DT-001,NORMAL,44.34,40.91,43.55,97.54,15.95,NORMAL,0
2026-09-20 10:37:00,DT-001,NORMAL,40.75,39.76,42.75,97.53,17.55,NORMAL,0
2026-09-20 10:37:01,DT-001,NORMAL,38.41,38.99,42.1,97.53,18.18,NORMAL,0
2026-09-20 10:37:02,DT-001,NORMAL,35.7,38.59,41.78,97.53,19.24,NORMAL,0
2026-09-20 10:37:03,DT-001,NORMAL,33.5,37.03,41.13,97.53,17.06,NORMAL,0
2026-09-20 10:37:04,DT-001,NORMAL,32.12,36.95,41.0,97.52,15.15,NORMAL,0
2026-09-20 10:37:05,DT-001,NORMAL,30.21,38.65,40.71,97.52,14.35,NORMAL,0
2026-09-20 10:37:06,DT-001,NORMAL,28.71,37.95,40.01,97.51,15.82,NORMAL,0
2026-09-20 10:37:07,DT-001,NORMAL,27.99,38.3,40.69,97.5,16.53,NORMAL,0
2026-09-20 10:37:08,DT-001,NORMAL,29.91,38.18,40.67,97.49,16.74,NORMAL,0
2026-09-20 10:37:09,DT-001,NORMAL,29.79,36.85,41.18,97.49,17.08,NORMAL,0
2026-09-20 10:37:10,DT-001,NORMAL,31.44,37.8,41.24,97.49,18.76,NORMAL,0
2026-09-20 10:37:11,DT-001,NORMAL,33.91,39.72,41.56,97.48,18.47,NORMAL,0
2026-09-20 10:37:12,DT-001,NORMAL,33.17,41.54,41.59,97.48,17.31,NORMAL,0
2026-09-20 10:37:13,DT-001,NORMAL,35.09,39.83,41.27,97.47,16.64,NORMAL,0
2026-09-20 10:37:14,DT-001,NORMAL,34.35,41.19,41.55,97.47,17.1,NORMAL,0
2026-09-20 10:37:15,DT-001,NORMAL,33.46,39.8,41.52,97.46,19.77,NORMAL,0
2026-09-20 10:37:16,DT-001,NORMAL,33.45,38.39,41.06,97.45,18.95,NORMAL,0
2026-09-20 10:37:17,DT-001,NORMAL,32.47,38.5,41.11,97.45,17.84,NORMAL,0
2026-09-20 10:37:18,DT-001,NORMAL,32.81,39.34,40.34,97.44,17.14,NORMAL,0
2026-09-20 10:37:19,DT-001,NORMAL,33.86,40.92,40.88,97.44,19.14,NORMAL,0
2026-09-20 10:37:20,DT-001,NORMAL,32.29,40.8,41.07,97.44,21.22,NORMAL,0
2026-09-20 10:37:21,DT-001,NORMAL,34.62,40.52,41.43,97.44,20.65,NORMAL,0
2026-09-20 10:37:22,DT-001,NORMAL,32.47,39.43,41.76,97.43,21.99,NORMAL,0
2026-09-20 10:37:23,DT-001,NORMAL,33.96,39.54,41.09,97.43,21.82,NORMAL,0
2026-09-20 10:37:24,DT-001,NORMAL,35.46,40.95,40.3,97.43,23.44,NORMAL,0
2026-09-20 10:37:25,DT-001,NORMAL,33.56,40.7,40.87,97.42,21.88,NORMAL,0
2026-09-20 10:37:26,DT-001,NORMAL,33.23,41.12,40.24,97.42,21.0,NORMAL,0
2026-09-20 10:37:27,DT-001,NORMAL,31.17,42.34,40.35,97.42,19.08,NORMAL,0
2026-09-20 10:37:28,DT-001,NORMAL,32.4,42.78,40.0,97.41,17.35,NORMAL,0
2026-09-20 10:37:29,DT-001,NORMAL,34.67,43.79,40.21,97.41,16.37,NORMAL,0
2026-09-20 10:37:30,DT-001,NORMAL,31.61,44.42,40.58,97.41,18.96,NORMAL,0
2026-09-20 10:37:31,DT-001,NORMAL,31.99,42.21,40.16,97.4,18.01,NORMAL,0
2026-09-20 10:37:32,DT-001,NORMAL,32.56,41.71,39.97,97.39,16.87,NORMAL,0
2026-09-20 10:37:33,DT-001,NORMAL,33.27,42.71,39.82,97.39,17.25,NORMAL,0
2026-09-20 10:37:34,DT-001,NORMAL,34.79,41.99,40.05,97.39,16.43,NORMAL,0
2026-09-20 10:37:35,DT-001,NORMAL,31.96,43.55,40.25,97.38,15.5,NORMAL,0
2026-09-20 10:37:36,DT-001,NORMAL,33.88,42.47,39.72,97.37,18.11,NORMAL,0
2026-09-20 10:37:37,DT-001,NORMAL,35.13,42.58,39.98,97.36,19.49,NORMAL,0
